chemin, class, classe_LOC, classe_CLOC, classe_DC
C:\jfreechart-master\src\main\java\org\jfree\chart\ChartColor.java, ChartColor, 79, 149, 1.89
, C:\jfreechart-master\src\main\java\org\jfree\chart\ChartElement.java, ChartElement, 44, 48, 1.09
, C:\jfreechart-master\src\main\java\org\jfree\chart\ChartElementVisitor.java, ChartElementVisitor, 43, 47, 1.09
, C:\jfreechart-master\src\main\java\org\jfree\chart\ChartFactory.java, ChartFactory, 877, 1870, 2.13
, C:\jfreechart-master\src\main\java\org\jfree\chart\ChartHints.java, ChartHints, 68, 93, 1.37
, C:\jfreechart-master\src\main\java\org\jfree\chart\ChartRenderingInfo.java, ChartRenderingInfo, 134, 231, 1.72
, C:\jfreechart-master\src\main\java\org\jfree\chart\ChartTheme.java, ChartTheme, 47, 51, 1.09
, C:\jfreechart-master\src\main\java\org\jfree\chart\ChartTransferable.java, ChartTransferable, 130, 231, 1.78
, C:\jfreechart-master\src\main\java\org\jfree\chart\ChartUtils.java, ChartUtils, 395, 630, 1.59
, C:\jfreechart-master\src\main\java\org\jfree\chart\Drawable.java, Drawable, 37, 43, 1.16
, C:\jfreechart-master\src\main\java\org\jfree\chart\JFreeChart.java, JFreeChart, 727, 1504, 2.07
, C:\jfreechart-master\src\main\java\org\jfree\chart\package-info.java, package-info, 3, 4, 1.33
, C:\jfreechart-master\src\main\java\org\jfree\chart\StandardChartTheme.java, StandardChartTheme, 697, 1644, 2.36
][C:\jfreechart-master\src\main\java\org\jfree\chart\annotations\AbstractAnnotation.java, AbstractAnnotation, 130, 198, 1.52
, C:\jfreechart-master\src\main\java\org\jfree\chart\annotations\AbstractXYAnnotation.java, AbstractXYAnnotation, 109, 186, 1.71
, C:\jfreechart-master\src\main\java\org\jfree\chart\annotations\Annotation.java, Annotation, 50, 57, 1.14
, C:\jfreechart-master\src\main\java\org\jfree\chart\annotations\CategoryAnnotation.java, CategoryAnnotation, 50, 60, 1.2
, C:\jfreechart-master\src\main\java\org\jfree\chart\annotations\CategoryLineAnnotation.java, CategoryLineAnnotation, 192, 390, 2.03
, C:\jfreechart-master\src\main\java\org\jfree\chart\annotations\CategoryPointerAnnotation.java, CategoryPointerAnnotation, 243, 480, 1.98
, C:\jfreechart-master\src\main\java\org\jfree\chart\annotations\CategoryTextAnnotation.java, CategoryTextAnnotation, 123, 246, 2.0
, C:\jfreechart-master\src\main\java\org\jfree\chart\annotations\package-info.java, package-info, 3, 4, 1.33
, C:\jfreechart-master\src\main\java\org\jfree\chart\annotations\TextAnnotation.java, TextAnnotation, 177, 314, 1.77
, C:\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYAnnotation.java, XYAnnotation, 53, 64, 1.21
, C:\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYAnnotationBoundsInfo.java, XYAnnotationBoundsInfo, 57, 64, 1.12
, C:\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYBoxAnnotation.java, XYBoxAnnotation, 166, 342, 2.06
, C:\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYDataImageAnnotation.java, XYDataImageAnnotation, 176, 335, 1.9
, C:\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYDrawableAnnotation.java, XYDrawableAnnotation, 128, 270, 2.11
, C:\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYImageAnnotation.java, XYImageAnnotation, 138, 272, 1.97
, C:\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYLineAnnotation.java, XYLineAnnotation, 151, 331, 2.19
, C:\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYPointerAnnotation.java, XYPointerAnnotation, 242, 494, 2.04
, C:\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYPolygonAnnotation.java, XYPolygonAnnotation, 150, 321, 2.14
, C:\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYShapeAnnotation.java, XYShapeAnnotation, 120, 272, 2.27
, C:\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYTextAnnotation.java, XYTextAnnotation, 301, 583, 1.94
, C:\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYTitleAnnotation.java, XYTitleAnnotation, 147, 359, 2.44
][C:\jfreechart-master\src\main\java\org\jfree\chart\api\HorizontalAlignment.java, HorizontalAlignment, 42, 48, 1.14
, C:\jfreechart-master\src\main\java\org\jfree\chart\api\Layer.java, Layer, 32, 37, 1.16
, C:\jfreechart-master\src\main\java\org\jfree\chart\api\LengthAdjustmentType.java, LengthAdjustmentType, 41, 47, 1.15
, C:\jfreechart-master\src\main\java\org\jfree\chart\api\package-info.java, package-info, 3, 4, 1.33
, C:\jfreechart-master\src\main\java\org\jfree\chart\api\PublicCloneable.java, PublicCloneable, 48, 53, 1.1
, C:\jfreechart-master\src\main\java\org\jfree\chart\api\RectangleAlignment.java, RectangleAlignment, 48, 128, 2.67
, C:\jfreechart-master\src\main\java\org\jfree\chart\api\RectangleAnchor.java, RectangleAnchor, 57, 152, 2.67
, C:\jfreechart-master\src\main\java\org\jfree\chart\api\RectangleEdge.java, RectangleEdge, 65, 107, 1.65
, C:\jfreechart-master\src\main\java\org\jfree\chart\api\RectangleInsets.java, RectangleInsets, 238, 483, 2.03
, C:\jfreechart-master\src\main\java\org\jfree\chart\api\Rotation.java, Rotation, 55, 67, 1.22
, C:\jfreechart-master\src\main\java\org\jfree\chart\api\SortOrder.java, SortOrder, 39, 44, 1.13
, C:\jfreechart-master\src\main\java\org\jfree\chart\api\TableOrder.java, TableOrder, 39, 44, 1.13
, C:\jfreechart-master\src\main\java\org\jfree\chart\api\UnitType.java, UnitType, 39, 44, 1.13
, C:\jfreechart-master\src\main\java\org\jfree\chart\api\VerticalAlignment.java, VerticalAlignment, 42, 48, 1.14
, C:\jfreechart-master\src\main\java\org\jfree\chart\api\XYCoordinateType.java, XYCoordinateType, 47, 53, 1.13
][C:\jfreechart-master\src\main\java\org\jfree\chart\axis\Axis.java, Axis, 748, 1536, 2.05
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\AxisCollection.java, AxisCollection, 78, 127, 1.63
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\AxisLabelLocation.java, AxisLabelLocation, 41, 47, 1.15
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\AxisLocation.java, AxisLocation, 55, 81, 1.47
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\AxisSpace.java, AxisSpace, 153, 342, 2.24
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\AxisState.java, AxisState, 109, 175, 1.61
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAnchor.java, CategoryAnchor, 42, 48, 1.14
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, 571, 1296, 2.27
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryLabelPosition.java, CategoryLabelPosition, 130, 229, 1.76
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryLabelPositions.java, CategoryLabelPositions, 169, 366, 2.17
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryLabelWidthType.java, CategoryLabelWidthType, 40, 45, 1.13
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryTick.java, CategoryTick, 77, 132, 1.71
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\CompassFormat.java, CompassFormat, 92, 140, 1.52
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, 395, 1048, 2.65
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\DateAxis.java, DateAxis, 608, 1670, 2.75
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\DateTick.java, DateTick, 78, 120, 1.54
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\DateTickMarkPosition.java, DateTickMarkPosition, 47, 53, 1.13
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\DateTickUnit.java, DateTickUnit, 177, 317, 1.79
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\DateTickUnitType.java, DateTickUnitType, 56, 74, 1.32
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\ExtendedCategoryAxis.java, ExtendedCategoryAxis, 124, 230, 1.85
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\LogarithmicAxis.java, LogarithmicAxis, 456, 951, 2.09
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\LogAxis.java, LogAxis, 403, 965, 2.39
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\LogTick.java, LogTick, 58, 72, 1.24
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java, MarkerAxisBand, 109, 242, 2.22
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\ModuloAxis.java, ModuloAxis, 187, 398, 2.13
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\MonthDateFormat.java, MonthDateFormat, 132, 230, 1.74
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberAxis.java, NumberAxis, 430, 1024, 2.38
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTick.java, NumberTick, 65, 84, 1.29
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTickUnit.java, NumberTickUnit, 84, 139, 1.65
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTickUnitSource.java, NumberTickUnitSource, 57, 214, 3.75
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\package-info.java, package-info, 3, 4, 1.33
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\PeriodAxis.java, PeriodAxis, 429, 1098, 2.56
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\PeriodAxisLabelInfo.java, PeriodAxisLabelInfo, 162, 320, 1.98
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\QuarterDateFormat.java, QuarterDateFormat, 96, 177, 1.84
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\StandardTickUnitSource.java, StandardTickUnitSource, 80, 119, 1.49
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\SubCategoryAxis.java, SubCategoryAxis, 165, 397, 2.41
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\SymbolAxis.java, SymbolAxis, 262, 681, 2.6
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\Tick.java, Tick, 92, 157, 1.71
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\TickType.java, TickType, 40, 45, 1.13
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\TickUnit.java, TickUnit, 103, 167, 1.62
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\TickUnits.java, TickUnits, 123, 195, 1.59
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\TickUnitSource.java, TickUnitSource, 68, 74, 1.09
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\Timeline.java, Timeline, 122, 133, 1.09
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\ValueAxis.java, ValueAxis, 756, 1523, 2.01
, C:\jfreechart-master\src\main\java\org\jfree\chart\axis\ValueTick.java, ValueTick, 81, 123, 1.52
][C:\jfreechart-master\src\main\java\org\jfree\chart\block\AbstractBlock.java, AbstractBlock, 326, 585, 1.79
, C:\jfreechart-master\src\main\java\org\jfree\chart\block\Arrangement.java, Arrangement, 61, 68, 1.11
, C:\jfreechart-master\src\main\java\org\jfree\chart\block\Block.java, Block, 88, 101, 1.15
, C:\jfreechart-master\src\main\java\org\jfree\chart\block\BlockBorder.java, BlockBorder, 113, 214, 1.89
, C:\jfreechart-master\src\main\java\org\jfree\chart\block\BlockContainer.java, BlockContainer, 128, 254, 1.98
, C:\jfreechart-master\src\main\java\org\jfree\chart\block\BlockFrame.java, BlockFrame, 51, 60, 1.18
, C:\jfreechart-master\src\main\java\org\jfree\chart\block\BlockParams.java, BlockParams, 95, 125, 1.32
, C:\jfreechart-master\src\main\java\org\jfree\chart\block\BlockResult.java, BlockResult, 57, 72, 1.26
, C:\jfreechart-master\src\main\java\org\jfree\chart\block\BorderArrangement.java, BorderArrangement, 130, 511, 3.93
, C:\jfreechart-master\src\main\java\org\jfree\chart\block\CenterArrangement.java, CenterArrangement, 161, 300, 1.86
, C:\jfreechart-master\src\main\java\org\jfree\chart\block\ColorBlock.java, ColorBlock, 103, 175, 1.7
, C:\jfreechart-master\src\main\java\org\jfree\chart\block\ColumnArrangement.java, ColumnArrangement, 150, 356, 2.37
, C:\jfreechart-master\src\main\java\org\jfree\chart\block\EmptyBlock.java, EmptyBlock, 78, 111, 1.42
, C:\jfreechart-master\src\main\java\org\jfree\chart\block\EntityBlockParams.java, EntityBlockParams, 50, 54, 1.08
, C:\jfreechart-master\src\main\java\org\jfree\chart\block\EntityBlockResult.java, EntityBlockResult, 48, 53, 1.1
, C:\jfreechart-master\src\main\java\org\jfree\chart\block\FlowArrangement.java, FlowArrangement, 178, 411, 2.31
, C:\jfreechart-master\src\main\java\org\jfree\chart\block\GridArrangement.java, GridArrangement, 166, 408, 2.46
, C:\jfreechart-master\src\main\java\org\jfree\chart\block\LabelBlock.java, LabelBlock, 204, 383, 1.88
, C:\jfreechart-master\src\main\java\org\jfree\chart\block\LengthConstraintType.java, LengthConstraintType, 46, 52, 1.13
, C:\jfreechart-master\src\main\java\org\jfree\chart\block\LineBorder.java, LineBorder, 96, 214, 2.23
, C:\jfreechart-master\src\main\java\org\jfree\chart\block\package-info.java, package-info, 3, 4, 1.33
, C:\jfreechart-master\src\main\java\org\jfree\chart\block\RectangleConstraint.java, RectangleConstraint, 171, 320, 1.87
, C:\jfreechart-master\src\main\java\org\jfree\chart\block\Size2D.java, Size2D, 90, 149, 1.66
][C:\jfreechart-master\src\main\java\org\jfree\chart\date\MonthConstants.java, MonthConstants, 50, 65, 1.3
, C:\jfreechart-master\src\main\java\org\jfree\chart\date\package-info.java, package-info, 3, 4, 1.33
, C:\jfreechart-master\src\main\java\org\jfree\chart\date\SerialDate.java, SerialDate, 501, 856, 1.71
, C:\jfreechart-master\src\main\java\org\jfree\chart\date\SpreadsheetDate.java, SpreadsheetDate, 230, 405, 1.76
][C:\jfreechart-master\src\main\java\org\jfree\chart\encoders\EncoderUtil.java, EncoderUtil, 125, 178, 1.42
, C:\jfreechart-master\src\main\java\org\jfree\chart\encoders\ImageEncoder.java, ImageEncoder, 82, 95, 1.16
, C:\jfreechart-master\src\main\java\org\jfree\chart\encoders\ImageEncoderFactory.java, ImageEncoderFactory, 91, 143, 1.57
, C:\jfreechart-master\src\main\java\org\jfree\chart\encoders\ImageFormat.java, ImageFormat, 46, 52, 1.13
, C:\jfreechart-master\src\main\java\org\jfree\chart\encoders\package-info.java, package-info, 3, 4, 1.33
, C:\jfreechart-master\src\main\java\org\jfree\chart\encoders\SunJPEGEncoderAdapter.java, SunJPEGEncoderAdapter, 97, 156, 1.61
, C:\jfreechart-master\src\main\java\org\jfree\chart\encoders\SunPNGEncoderAdapter.java, SunPNGEncoderAdapter, 81, 117, 1.44
][C:\jfreechart-master\src\main\java\org\jfree\chart\entity\AxisEntity.java, AxisEntity, 112, 191, 1.71
, C:\jfreechart-master\src\main\java\org\jfree\chart\entity\CategoryItemEntity.java, CategoryItemEntity, 110, 175, 1.59
, C:\jfreechart-master\src\main\java\org\jfree\chart\entity\CategoryLabelEntity.java, CategoryLabelEntity, 72, 117, 1.63
, C:\jfreechart-master\src\main\java\org\jfree\chart\entity\ChartEntity.java, ChartEntity, 190, 371, 1.95
, C:\jfreechart-master\src\main\java\org\jfree\chart\entity\EntityCollection.java, EntityCollection, 82, 95, 1.16
, C:\jfreechart-master\src\main\java\org\jfree\chart\entity\FlowEntity.java, FlowEntity, 66, 104, 1.58
